formula,space_group
Li4Dy8Ru4,225
Ac4In4Te8,225
Ta4Be4Ru8,225
Li4Cd8Rh4,225
Be4Ga4Ir8,225
Sc8Cu4Pt4,225
Li4Hf4Pd8,225
Ta4Mn8Al4,225
Ac8Cu4Si4,225
Ta4Ti4Os8,225
Al8Ru4Pt4,225
Sc4Cd4Ag8,225
Sm4Ho4Mg8,225
Sm4Mg4Cd8,225
Sc4Zn4Pd8,225
Sc4V4Ru8,225
Eu4Sn4Au8,225
Sm8Ir4Pd4,225
Ca4Mg4Hg8,225
Sc4Nb4Ru8,225
Ba4Na4Hg8,225
Li4Hf4Rh8,225
Sr8Cd4Sn4,225
Sc4Pa4Os8,225
Sc4Ga4Ru8,225
Sm4Cd4Hg8,225
Sm4Dy4Mg8,225
Li4Cd8Au4,225
Li4Tm8Rh4,225
Li4Ca8Tl4,225
Sr8Sb4Au4,225
Sr8Sn4Hg4,225
Li4Ga4Pt8,225
Sr4Li8Sn4,225
Sr4Mg4Tl8,225
Sr4In4Hg8,225
Sr4Li8Pb4,225
Pr4Cd4Au8,225
Pr4Cd4Hg8,225
Pr4Mg4Cd8,225
Sm4Mg4Hg8,225
Sc4In4Ir8,225
Sm8Tl4Cd4,225
Sr8Bi4Au4,225
Li4Cd8Pd4,225
Li4Ga4Ni8,225
Li4Ga4Pd8,225
Ca4In4Hg8,225
Li4Cd8Ag4,225
Li4Cd8Pt4,225
Sr8Hg4Pb4,225
Li4Ca8In4,225
Er8Os4Pd4,225
Er8Ir4Ru4,225
Ta4Fe4Ru8,225
Ca4Pr4Hg8,225
Sm4Ag4Hg8,225
Li4Tm8Ir4,225
Li4Ga8Ni4,225
Ca4Nd4Cd8,225
La4Cd4Ag8,225
Li12In4,225
Li12Pt4,225
Sc8Zn4Ir4,225
Tb4Mg4Hg8,225
Li4Y8Ir4,225
Tb8Ir4Pd4,225
Sm4Mg4Rh8,225
Ac8Ge4Pd4,225
Sc8Zn4Ga4,225
Sc8Zn4Os4,225
Li4Gd4Au8,225
La4Ag4Hg8,225
Ta4Al4Fe8,225
Li4Zn8Pd4,225
Li4Zn8Pt4,225
Li4Zn8Ni4,225
Li4Zn8Ir4,225
Sm4Ag4Au8,225
Li4Zn8Au4,225
Dy4Cd4Ag8,225
Ca4Pr4Cd8,225
Li4Zn4Pd8,225
Cd4Ag4Pd8,225
Sc4Tc12,225
Sc4Cd4Hg8,225
Li4Tm8Os4,225
Ca4Mg4Tl8,225
Li4Ho8Os4,225
Be8Co4Pt4,225
Be8Co4Ni4,225
Li4Al4Cu8,225
Be8Cu4Ir4,225
Be8Co4Ir4,225
Be4V4Os8,225
Dy4Cd4Pd8,225
Ho8Mg4Al4,225
Dy4Pa4Tc8,225
Dy4Pa4Ru8,225
Be8Ir4Pt4,225
Tb8Ir4Rh4,225
Ho8Cu4Ru4,225
Li4Tb8Ir4,225
Li4In4Au8,225
Ga8Ru4Rh4,225
Li4Co8Si4,225
Li4Ce4Tl8,225
Be4V4Fe8,225
Al4Cu4Au8,225
Be8Ru4Au4,225
Ce4Sn4Au8,225
Ac4Ag4Te8,225
Ca4Gd4Hg8,225
Al8Co4Ir4,225
Ho8Zn4Ru4,225
Ac4In4Hg8,225
Al8Ru4Rh4,225
Hf8Tc4Ru4,225
Ba8Cd4Pb4,225
Ac4Cd4Ag8,225
Cs4K8Bi4,225
Cs4Ac4Te8,225
Li12Cd4,225
Er8Ni4Os4,225
Th4Cd4Hg8,225
Ca8Mg4In4,225
Th4Cd4Au8,225
Ce4Tl4Au8,225
Ac4Pb4Au8,225
Li8Eu4Sn4,225
Ta4Sn4Ru8,225
Eu8Sn4Hg4,225
Ta4Ga4Fe8,225
Sc4Sn4Ru8,225
Ca8Ag4Sn4,225
Cu4Sb4Rh8,225
Sc8Co4Ru4,225
Dy4Mg4Au8,225
Be4Si4Rh8,225
Sc4Zn4Pt8,225
Sc4Zn4Rh8,225
Ta4Cu4Rh8,225
Dy4Mg4Cd8,225
Ta8Cr4Os4,225
Al8Ni4Ru4,225
Li4Dy8Os4,225
Ta4Ga4Ru8,225
Sc4Nb4Os8,225
Ta4Ga4Os8,225
Sc8Cu4Ir4,225
Sc4Nb4Tc8,225
Ca8Bi4Au4,225
Sc8Cu4Os4,225
Li4Ca8Cd4,225
Sc4Pa4Ru8,225
Li4Ca8Ga4,225
Li4Y4Tl8,225
Li4Y4Hg8,225
Ta4Mn4Ru8,225
Li4Al4Ni8,225
Li4La8Os4,225
La4Tl4Au8,225
La4Tl4Ag8,225
Li4Al4Pd8,225
Ta4Ti4Mn8,225
Dy4Mg4Hg8,225
Dy4Cd4Au8,225
Be4Nb4Ru8,225
Li4V4Rh8,225
Dy4Mg4Rh8,225
La4Mg4Hg8,225
Li4Hf4Pt8,225
Be4Si4Ru8,225
Be4Cr4Ru8,225
Sc4In4Rh8,225
Ta4Ti4Re8,225
La4Mg4Cd8,225
Ca8Tl4Cd4,225
Sc4Mn4Rh8,225
Sm4Cd4Ag8,225
Sc4U4Tc8,225
Sm4Zn4Au8,225
Sm4Y4Mg8,225
Sm4Mg4Ag8,225
Sm4Mg4Au8,225
Sm8Ag4Ru4,225
Sm4Mg4Zn8,225
Li4Cd4Ag8,225
Be4V4Ru8,225
Li4Cd4Au8,225
Al4Fe8Si4,225
La8Tl4Cd4,225
Sc4Tl4Rh8,225
Sm4Cd4Au8,225
Sm8Mg4Al4,225
Sc4Zn4Cu8,225
Sc4Ta4Ru8,225
Dy4Ag4Hg8,225
Sm8Ir4Rh4,225
Dy4Cd4Rh8,225
Sc4Ta4Tc8,225
Li4Si4Rh8,225
Al4Ge4Ru8,225
Sc4Cd4Rh8,225
Sc4Cd4Pd8,225
Ba8Sn4Hg4,225
Li4Ho8Ir4,225
La4Mg4Ag8,225
Sc4Ga4Co8,225
Sc4Ga4Ir8,225
Cu4Ge4Rh8,225
Er4Pa4Ru8,225
Er4Nb4Ru8,225
Sc4Al4Rh8,225
Li4Cd4Pd8,225
Sr4Ac4Hg8,225
Li4In4Pd8,225
Li4V4Ir8,225
Sc4Ga4Rh8,225
Ta4In4Ru8,225
Sm4In4Rh8,225
La4In4Hg8,225
Sm4Pb4Au8,225
La4In4Au8,225
Sc4B48,225
Rb8Ge4F24,225
Ho4N4,225
Ba8Sr4Ir4O24,225
Ho4Te4,225
Pu4P4,225
Cs8Pt4F24,225
Th4P4,225
Ba8Pr4Pt4O24,225
Y4As4,225
Gd4N4,225
K8O4,225
Yb4Nd4Cd8,225
V8Os4Ru4,225
V8Re4W4,225
Tm4Mg4Ag8,225
Tb4Sm4Hg8,225
Zn24Mo4,225
Yb4Tl4Hg8,225
V12Mo4,225
Yb4Y4Pd8,225
V8Mo4Ru4,225
V8Mo4Os4,225
V8Mo4W4,225
Ta4Nb4Tc8,225
Zr8Co4Os4,225
Ti8Ir4W4,225
Tm4Lu4Ir8,225
Tb4Yb4Pt8,225
Tm4Lu4In8,225
Sm4Sn4Rh8,225
Sm4Sn4Au8,225
Sm4Y4Ag8,225
Sm8Tl4Ag4,225
Sm4Tm4Tl8,225
Sm4Tl4Au8,225
Sm4Lu4Mg8,225
Sm4Hg4Au8,225
Sm4Er4Hg8,225
Sm4Ho4Ru8,225
Sm4Dy4Rh8,225
Sm4Ho4Tl8,225
Sm4Ho4Rh8,225
Sc8Tl4Tc4,225
Sc8Ru4Au4,225
Sc4Ti4Ru8,225
Gd4F12,225
Ho4Lu4Tl8,225
Sc4Ta4Fe8,225
La4Ho4Ru8,225
Ho4Lu4Ru8,225
Ho8Ru4Au4,225
Ho4Lu4Ag8,225
Ho4Lu4Zn8,225
Lu8Ag4Pt4,225
Lu8Al4Ru4,225
Lu8Zn4Ag4,225
Lu8Zn4Cu4,225
Pm4Bi4Rh8,225
Pa8Sb4Te4,225
Ho4Hf4Ru8,225
Li4Cd12,225
Lu8Cu4Rh4,225
Lu8Cd4Ag4,225
Lu8Ga4Ag4,225
Ho4Er4Tl8,225
Ho4Er4Zn8,225
Nd8Ag4Hg4,225
Nd4Sm4Zn8,225
Nd4Tm4Tl8,225
Hf4Zr4Tc8,225
Nd4Sm4Hg8,225
Nd4Er4In8,225
Nd4Dy4Tl8,225
La4Eu4Zn8,225
Pr8Ag4Hg4,225
Pr4Tm4Mg8,225
Pr4Nd4Zn8,225
Pr4Sm4Zn8,225
Pr4Mg4Ag8,225
Pr4Mg4Au8,225
Pr4Nd4Tl8,225
Pr4Sm4Tl8,225
Nd4Ho4In8,225
Pr4Lu4Mg8,225
Pr4Ho4Mg8,225
Na4Ac8Pb4,225
Na4Ac8Sn4,225
Pr4Dy4Tl8,225
Pr4Er4Mg8,225
Pr4Er4In8,225
Pr4Er4Tl8,225
Ho4Er4Rh8,225
Ho4Er4Ru8,225
Mg4Mn4Pt8,225
Lu4Al4Ag8,225
Ga12Ni80B24,225
Ta8Re4Mo4,225
Zn4Ga4Ir8,225
Ta8Re4Ru4,225
Ca4Sn4Au8,225
Zn4Fe4Rh8,225
Zn4Ga4Rh8,225
Ta8Tc4Mo4,225
Cd4In4Rh8,225
Ho4Mg4Hg8,225
Pm8Sn4Hg4,225
Tb4Cd4Au8,225
Er4Cd4Ag8,225
Li4Mg8Pd4,225
Ta8V4Ru4,225
Tb4Ag4Hg8,225
Ta12Ru4,225
Li4Nd8Os4,225
Ho8Mg4In4,225
Li4Lu8Ru4,225
Tb4Mg4Rh8,225
Tb4Cd4Pd8,225
Tb4Cd4Ag8,225
Li4Mg4Pd8,225
Er4In4Rh8,225
Nb4Ga4Ru8,225
Li4Lu8Rh4,225
Hf8Re4Rh4,225
Nb4Tc8Ge4,225
Nb4Ga4Fe8,225
Np4Sn4Au8,225
Ho4Cd4Hg8,225
Ho4Cd4Au8,225
Li4Mg4Au8,225
Tb4Ga4Rh8,225
Yb8Zn4Rh4,225
Yb8Zn4Pb4,225
Ta8Cr4Ru4,225
Zn8Pt4Rh4,225
Mg4Nb4Ru8,225
Er4Mg4Zn8,225
Nb12Ru4,225
Zr4Al4Rh8,225
Zr4Al4Ru8,225
Mg4In4Rh8,225
Li4Ti4Pt8,225
Mg4Pa4Rh8,225
Zr4Ge4Ru8,225
Pa4Ag4Au8,225
Ca8Cd4In4,225
Hg4Pd8Au4,225
Zr4Cd4Au8,225
Mg4Mn4Rh8,225
Zr4In4Pd8,225
Zr4Nb4Tc8,225
Er4Al4Ag8,225
Zr4Cd4Rh8,225
Er4Zn4Rh8,225
Ca4Bi4Pd8,225
Hf8Tc4Os4,225
Li4Tb4Tl8,225
Zr4In4Rh8,225
Zr4Tc8W4,225
Pm8Zn4Ga4,225
Mg4Zn4Rh8,225
Zr8Os4Ru4,225
Zr4Sc4Os8,225
Yb8Pt4Au4,225
Mg4Sc4Ag8,225
Mg4Nb4Rh8,225
Mg4Sc4Cd8,225
Mg4Pa4Ru8,225
Li4Ta4Ir8,225
Nd4Cd4Au8,225
Li4Nb4Ir8,225
Mg4Sc4Hg8,225
Mg4Sc4Pd8,225
Hf8Cu4Re4,225
Mg4Rh8Pb4,225
Hf8Mn4Rh4,225
Mg4Sb4Ru8,225
Zr8Tc4Pd4,225
Mg4Sb4Pd8,225
Mg4Sc8Al4,225
Zr4Zn4Rh8,225
Mg4Sc8In4,225
Tm8Tl4Cd4,225
Pr8Tl4Ag4,225
Mg8Tl4Pb4,225
Sm4Tm4Mg8,225
Sm4Er4Mg8,225
Sm4Dy4Tl8,225
Sm4Tm4Hg8,225
Sm4Ho4Hg8,225
Sm4Tm4Ru8,225
Sm4Er4In8,225
Sm4Er4Tl8,225
Sm8Ag4Hg4,225
Sm4Lu4In8,225
Sm4Dy4Hg8,225
Sm4Ho4In8,225
Sm4Y4Tl8,225
Sc24Al64Ir28,225
Sm4Dy4In8,225
Sm4Lu4Hg8,225
Sm8Tl4Hg4,225
Sm8Tl4Zn4,225
Sm4Y4In8,225
Sm8In4Ag4,225
Tb4Tm4Rh8,225
Tb4Y4Rh8,225
Sr4Ac4Zn8,225
Sm8Zn4In4,225
Sr4Ac4Tl8,225
Sm8Zn4Hg4,225
Tb4Y4Tl8,225
Ti24Al64Pt28,225
Tm4Mg4Pt8,225
Tm8Be4Os4,225
Tm8Cu4Pd4,225
V8Re4Mo4,225
Sc24Ga64Ru28,225
Ta8Fe4Mo4,225
Ta8Nb4Rh4,225
Ta4W12,225
Y4Er4Zn8,225
Y4Er4In8,225
Y4Ho4Ru8,225
Y4Ho4Zn8,225
Y4Lu4Cu8,225
Dy4Y4Tl8,225
Dy4Y4Zn8,225
Dy4Y4Rh8,225
Ac4Yb4Mg8,225
Ac4Yb4Cd8,225
Yb4Sm4Pt8,225
Ac4Yb4Ga8,225
Ac4Yb4Rh8,225
Yb4Pr4Cd8,225
Yb4Pr4Au8,225
Yb4Pb4Au8,225
Tb4Pm4Rh8,225
Yb4Er4Hg8,225
Yb4Sm4Pd8,225
Tm4Lu4Tl8,225
Tm24Al28Cu64,225
Yb4Er4Pt8,225
Tm4Lu4Zn8,225
Yb4Dy4Hg8,225
Tm4Sc4Ru8,225
Tm4Al4Ag8,225
Y4Er4Rh8,225
Tm4Th4Os8,225
Tm4Th4Ru8,225
Zn8Cu4Ir4,225
Tm4Lu4Co8,225
Sr4F8,225
Zn28Sb32Ru36,225
Sr4Tl4Hg8,225
V8Re4Ru4,225
V8Re4Tc4,225
Yb4Pr4Mg8,225
Yb4Lu4Pt8,225
Y4Er4Tl8,225
Pr4Y4Tl8,225
Pm8Zn4Hg4,225
Pm8Zn4Ag4,225
Pm8In4Hg4,225
Pm8In4Ag4,225
Ho4Tm4Tl8,225
Nb8Ru4W4,225
Pm8Pt4Au4,225
Na24Cd64Au28,225
Pm8Ag4Rh4,225
Pm4Sm4Hg8,225
Hf4Mg4Au8,225
Ho4Tm4Zn8,225
Pm8Zn4Pt4,225
Pm8Zn4Rh4,225
Pm8Zn4Os4,225
Tm4Lu4Ru8,225
Hf4Al4Fe8,225
Hf8Fe4Tc4,225
Pm4Dy4Hg8,225
Pm4Dy4In8,225
Pm4Dy4Ru8,225
Li4Pm4Zn8,225
Hf24Al64Rh28,225
Ce4Pm4Tl8,225
Ce4Pm4Zn8,225
Er8Pd4Rh4,225
Ac8Si4Hg4,225
Ac8Ni4Ge4,225
Ce4Y4In8,225
Pm4Er4In8,225
Pm4Dy4Rh8,225
Ac4Tl4Hg8,225
Ba8Tl4Zn4,225
Dy4Ho4In8,225
Dy4Ho4Ir8,225
Al8Cu4,225
Rb8Na4Ga4F24,225
Sr24In8N4F4,225
Ca24In8N4F4,225
Cs8Li4In4Br24,225
Li4Tl8In4Cl24,225
Cs8I4Cl24F4,225
Rb8Na4Bi4Cl24,225
Mg24Bi8P4N4,225
Rb8Na4As4F24,225
Cs8Rb4Pb4F24,225
Cs8K4Tl4F24,225
K4Rb8In4Cl24,225
Cs8K4Ga4F24,225
Rb8Tl4In4F24,225
Na4Tl8In4F24,225
Cs8Al4In4H24,225
Cs8Tl4In4F24,225
Sr24Sn8N4O4,225
Rb8Na4Sb4F24,225
Ba24Tl8N4Cl4,225
Cs8Br4Cl24F4,225
Cs8Se4Cl4F24,225
Rb8Na4Sb4Cl24,225
Rb8Na4In4Cl24,225
Rb8Na4Tl4F24,225
Cs8Pb4Cl4F24,225
Rb8Tl4In4Cl24,225
Li4Tl8In4F24,225
Tl8In4Ga4F24,225
Cs8Na4Pb4F24,225
Cs8Tl4Ga4F24,225
Cs8Na4Li4F24,225
Na4Tl8Ga4F24,225
Cs8Li4Tl4F24,225
Rb8Tl4Ga4F24,225
Rb8In4Ga4F24,225
Cs8Rb4Tl4F24,225
Cs8Na4Mg4F24,225
Rb8Na4Pb4F24,225
Cs8Na4In4Cl24,225
Rb8Br4Cl24F4,225
Cs8Al4Tl4H24,225
Rb8Na4In4F24,225
Cs8K4N4F24,225
Ca24Pb8Se4N4,225
Rb8Li4In4Cl24,225
Ca24Sn8N4O4,225
Cs8K4Pb4F24,225
Ca24Sn8N4F4,225
Sr24Sn8N4F4,225
Cs8Rb4In4F24,225
Cs8Na4In4H24,225
Cs8Rb4Ga4F24,225
Cs8Na4Al4H24,225
Y4P4,225
Cs8Rb4In4Br24,225
Ba24In8N4F4,225
Cs8Na4In4Br24,225
Cs8Tl4In4Br24,225
Yb8Zn4Ir4,225
Sr8Ti4Mn4O24,225
Sm4Cd12,225
Nd4Zn8Cd4,225
Dy8Zn4In4,225
Yb4Y4Hg8,225
Yb8Ga4Hg4,225
Nd4Er4Mg8,225
Mg8Pd4Au4,225
Lu8Tl4Cd4,225
Li8Tl4Pb4,225
K8Br4Cl24F4,225
K8Er24F80,225
Ba8Ca4Re4O24,225
Pm4Cd4Cu8,225
Rb8Li4Er4Cl24,225
Ti4Ga4Ir8,225
Pr4Sm4In8,225
Li4Sc4Hg8,225
Pr4Dy4In8,225
Tm4Lu4Pd8,225
Cs8Li4Fe4C24N24,225
Rb8Na4Tb4Cl24,225
Li4Sm8Ru4,225
Na4Sn4Pd8,225
Ca4Yb4Tl8,225
Yb8Cd4Ga4,225
Dy4Ho4Zn8,225
Al4Cu4Pd8,225
Cs8Sb4Br24,225
K4Rb8Cr4F24,225
Yb4Ho4Zn8,225
Tb8Tl4Hg4,225
Ba8V4Fe4O24,225
Nd8Tl4Ag4,225
Rb8Nb4Cl24,225
K4Sc4Tl8F24,225
Th4Mg4Zn8,225
Tl28Ag144Te88,225
Y4Tm4Rh8,225
Sm4Y4Zn8,225
Ti4Ga4Cu8,225
Ti4Al4Ir8,225
Mn60Br24O80,225
Ni84Sn8P24,225
Sr88Ga32Sn24,225
Mn8Ga4W4,225
Ca4Y4Zn8,225
Mg8Ag4Ir4,225
Zr8Ni84B24,225
Cs8Li4Gd4Cl24,225
K8Sc4Ag4Br24,225
Li8Ac4Tl4,225
Rb8Li4Al4F24,225
Dy4Sn4Ru8,225
Na4Sm4Au8,225
Hf4Zr4Ru8,225
Cs8Sc4In4F24,225
Li4Ac8Tl4,225
Ho8Cu4Os4,225
Sc8Cu4Au4,225
Th4Cd4Ag8,225
Sr8Fe4Mo4O24,225
Rb8Na4Ce4Br24,225
Rb8Te4Br24,225
Sm4Dy4Zn8,225
Ce4Cd4Ag8,225
Na4Dy4Tl8,225
Y4Tm4Zn8,225
Sr28Cu176As92,225
Ba8Ho4Ta4O24,225
Dy4Al4Ag8,225
Ca4Ho4Cd8,225
Li12Pd4,225
Ca4Tm4Rh8,225
Cs4Rb8Bi4,225
Dy4Lu4Zn8,225
Li8In4Bi4,225
Cs8Y4In4I24,225
Na12Bi4,225
Yb4Tm4Hg8,225
Er4Mg4Pd8,225
Mg4Cd4Pd8,225
Ca4Y4Cd8,225
Rb8Ag4As4Br24,225
Rb8Li4Ce4Br24,225
Zn4Cu4Pt8,225
La4Yb4Mg8,225
Dy4Y4Ir8,225
Tm8Tl4Hg4,225
Li4Pr8Ga4,225
Eu8Ag4Sn4,225
Ca4Eu4Zn8,225
Nd4Hg4Au8,225
Na4In4Hg8,225
Sc8Ga4Ag4,225
Li4Tm8Al4,225
Li4Er4Au8,225
Cs8K4Nd4I24,225
Cs8Tl8Br24,225
Sc8Cd4Hg4,225
Sm8Pd4Rh4,225
Sr88Al32Sn24,225
Dy8Tl4Hg4,225
Ce4Hg4Au8,225
Eu8Zn4In4,225
Na4Er4Tl8,225
Mg4Zn8Rh4,225
K8Lu4Cu4Cl24,225
Y4Er4Ir8,225
Mg8Hg4Au4,225
Li4Sn4Pt8,225
Li4Tl8Rh4,225
Cs8Na4Sb4Cl24,225
Rb8Na4Ho4F24,225
Li4Lu4Au8,225
Li4In8Ni4,225
La8Tl4Hg4,225
Na4Gd4Tl8,225
Sr8Tl4Pb4,225
Cd4,225
Er4Lu4Pd8,225
Zn4Si4Rh8,225
Sm4Ho4Zn8,225
Dy4Rh8Pb4,225
Y4Lu4In8,225
Ta24Ni64Ge28,225
Er24Mn92,225
Na4As4F24,225
Ba8Y4Ta4O24,225
Pm4Tm4Mg8,225
Sc8Cu4Pd4,225
Dy4Lu4Mg8,225
Li8Ho4Tl4,225
Sr8Ni4Ir4O24,225
K8Li4Al4F24,225
Er4Lu4Mg8,225
Cs8Na4Bi4Br24,225
Cs8Rb4Ir4F24,225
Li4Zn12,225
Ca4Nd4Au8,225
Yb4Gd4Cd8,225
Yb4Th4Rh8,225
Ho4Lu4Mg8,225
Li8Cd4Bi4,225
Er8Cu4Pt4,225
Cs8In4Bi4Br24,225
Er4Tm4Pd8,225
La4Nd4Zn8,225
Ho8Tl4Hg4,225
Ti4H8,225
Cs8K4Pr4F24,225
Li8Cd4Ag4,225
Ti8Co4Mo4,225
Ag4Pd4Au8,225
Ca4Tm4Hg8,225
Cr4Sn4Rh8,225
Gd8Cu4Os4,225
La4Sm4B48,225
Zr24Ga64Rh28,225
Y4Lu4Zn8,225
Nd4Er4Tl8,225
Li4Tl8Ga4F24,225
Ca24Hf4O32,225
Li8Cd4Hg4,225
Li8In4Pb4,225
In4Cu4Pd8,225
Dy4Ho4Mg8,225
Cs12Sc4I24,225
Tm8Ag4Hg4,225
Na4Cd4Hg8,225
Nb12Fe80B24,225
K8Na4Ir4F24,225
Li8Cd4Pt4,225
Li4Cu8Ge4,225
Ba8Tb4Ta4O24,225
Er4Tm4Mg8,225
Pa4Mn8Al4,225
Pr4Eu4Ag8,225
Gd8Cu4Au4,225
Mn12P24Pd80,225
Pa4Ga4Ni8,225
Tb4Te4,225
Yb4Ho4Cd8,225
Ce4Tl4Ag8,225
Rb8Li4Ho4Cl24,225
Dy4Tm4Mg8,225
Dy4Y4Mg8,225
Sc8Ir4Rh4,225
Y8Tl4Zn4,225
Tm8Pd4Rh4,225
Cs4Rb8Sb4,225
Ba8La4Ir4O24,225
Li4Be4Au8,225
Ba8Fe4Re4O24,225
Tb4Ho4Ir8,225
Ba8Mg4In4,225
Lu8Ga4Cu4,225
La4Lu4In8,225
Tm24Fe92,225
La8In4Ag4,225
Ho4Er4Mg8,225
Ho4Tm4Mg8,225
Yb8Zn4Ag4,225
Li4Ni8Sb4,225
Sr8Rh4,225
Li8Tm4In4,225
Li4In4Hg8,225
Na4Sr8Tl4,225
Sr88Al32In24,225
Li8Tl4Ag4,225
Cs8K4Y4I24,225
Ca8In4Hg4,225
K8Li4Ti4F24,225
Ba8Sm4Re4O24,225
Ho8Al4Zn4,225
Y4Pa4Tc8,225
Ca88Ga56,225
Sm4Tl4Ag8,225
Sr8Sc4Bi4O24,225
Yb4Lu4Pd8,225
Cs8Rb4In4Cl24,225
Ba8Zn4Hg4,225
Sm4Er4Zn8,225
Na4Tb4Tl8,225
Yb4,225
La4Ce4B48,225
Ba8Ca4W4O24,225
Y8Al4Ag4,225
Li4Tm4Hg8,225
Sr8Ta4Co4O24,225
Ca4Sm4Rh8,225
Yb4Er4Zn8,225
Yb4Y4Zn8,225
Sr8Tl4In4,225
Cs8Na4Fe4F24,225
Tl4Pd8Au4,225
K8Li4As4F24,225
Li4Sm8Ir4,225
Be8Cu4Ru4,225
Ta8V4Ir4,225
Li4Cr4Rh8,225
Sm4Er4Rh8,225
Sc8Zn4In4,225
Sc4Cd4Cu8,225
Ti4Mn4Ir8,225
Yb8Tl4Zn4,225
Ce4Mg12,225
Y4Ho4Mg8,225
Na4Ca4Pb8,225
Er8Al4Zn4,225
Sm8Zn4Ag4,225
Ta8Ti4Re4,225
Zr4Al4Cu8,225
Li4Ge4Pt8,225
Rb8Li4Sb4F24,225
Tb4Yb4Pd8,225
Ba8Nd4Ru4O24,225
Sc8Os4Rh4,225
Cs8In4Hg4Br24,225
Y4Lu4Mg8,225
Sc8Os4Au4,225
Rb8O4,225
Ca4Yb4Pd8,225
Al4Ga4Co8,225
Rb8Er4Ag4Cl24,225
Ca4Eu4Cd8,225
Ti8Re4Tc4,225
Sc4Zn8Ag4,225
Ho4Lu4Rh8,225
Li4Sm8Al4,225
La8Zn4Ga4,225
Sr8Zr4Mn4O24,225
Ti8Fe4Co4,225
Dy4Y4Ag8,225
Li8Pm4Si4,225
Na12Tl4,225
Nd4Tm4Mg8,225
La8Tl4In4,225
Ca4Gd4Cd8,225
Pr8Tl4In4,225
Y4Cd4Pt8,225
Al4Ga4Ru8,225
Y4Er4Mg8,225
Hf8Mo4Pt4,225
Sn4Sb4,225
Al8Ni4Os4,225
Na4Sr8I4O24,225
Sc8Ir4Os4,225
Ba12Sr4,225
Pr8Tl4Cd4,225
Pm4Mg4Tl8,225
Ag4,225
Sm4Zn8Cd4,225
Sc8Cu4Ni4,225
Na4Pr4Tl8,225
Y4Ho4Ag8,225
Yb4Ag4Hg8,225
Er8Ag4Hg4,225
Ba8Tb4Nb4O24,225
Dy4Lu4Rh8,225
Gd8Zn4Ga4,225
Cs12Pr4F24,225
Y4Tm4Mg8,225
Ca8In4Pb4,225
Na4Pr4Au8,225
Sm4Cd4Pd8,225
Ca4Dy4Zn8,225
Li4Nd8Ga4,225
Sr8Li4Cd4,225
Li4Lu8Re4,225
Yb4Ce4Zn8,225
Cs8Na4La4Cl24,225
Dy8Al4Zn4,225
La4Pr4In8,225
Rb8In8Br24,225
Zn8Cu4Pt4,225
Li8Tl4Sn4,225
V8Ni84B24,225
Sc24Al64Ru28,225
La4Yb4Pd8,225
Rb8Li4Dy4Cl24,225
Yb4Cd12,225
Sc8Cd4Os4,225
Cs8Rh4Au4F24,225
Ca8Tl4Sn4,225
Sm4Gd4Zn8,225
Na4Nd4Tl8,225
Cs8Rb4Tm4Cl24,225
Li4Tb4Au8,225
Na8Li4Al4H24,225
Ba8Gd4Ta4O24,225
Er8Ni84B24,225
Cs8Na4Mo4Cl24,225
Nd4Lu4Tl8,225
Nd8Tl4Cd4,225
Pr4Tm4Tl8,225
Y4Er4Ag8,225
Ce8Ni84B24,225
La4Pr4Mg8,225
Cs8Li4In4F24,225
Ga8Co4Ru4,225
Li4Nd8Al4,225
Sr4Ca4Tl8,225
Nd8Tl4In4,225
Y8Al4Cd4,225
Al4Cu4Rh8,225
Nd4Y4Zn8,225
Li8Ca4Ge4,225
Sc8In4Hg4,225
Co84B24Sb8,225
Li8Yb4Ge4,225
Cs12Sm4Cl24,225
Sr8Mg4Re4O24,225
Er8Tl4Hg4,225
Gd24Zn92,225
Gd4B48,225
Lu24Cu92,225
Sc4Ga8Ru4,225
Nd4Gd4Hg8,225
Sc8Ag4Pt4,225
Er4Lu4Rh8,225
Dy4Lu4Cd8,225
Li4Ga8Co4,225
Y4Cd4Rh8,225
K8Tl4Rh4F24,225
Cd4Ag4Au8,225
Mg4Sn4Ru8,225
Li4Gd4Hg8,225
Al4Fe12,225
Be8Ni4Ru4,225
Ho8Ag4Hg4,225
Pm4In4Hg8,225
Li8Pm4Ge4,225
Cs8Sc4Tl4Cl24,225
Al8Co4Os4,225
Ba8Cd4Sn4,225
Pm4Y4Cu8,225
Lu8Pd4Rh4,225
Ba8Nd4Sb4O24,225
Li4Ca8Ir4,225
Pr8Mg4Al4,225
Ce4Ag4Au8,225
Tb4Dy4Ir8,225
Sr84In32Pb28,225
Cs8Li4Ce4F24,225
Eu8Bi4Au4,225
Y4Tm4Ag8,225
Pm4Ga4Au8,225
Li4Y4Au8,225
Dy8Zn4Ga4,225
Cs8Pr4Ag4F24,225
Nb8Cr4Ru4,225
Tm4Lu4Rh8,225
Tb4Lu4Rh8,225
Cs8K4Pr4I24,225
Ba8Zr4Ti4O24,225
Th4Zn4Rh8,225
Ba8Pu4Ta4O24,225
Ca4Sm4Mg8,225
Mn4Zn4Au8,225
Y8Zn4Ag4,225
Li4Lu4Pd8,225
Pm4Zn8Au4,225
Nd8Zn4Ag4,225
Tm4Sb4Pd8,225
Ac4F12,225
Tm8Zn4Au4,225
Li4Dy4Au8,225
Ti8Re4Os4,225
U8Fe84B24,225
